,FuD-Key,letzte Änderung,Dokumenttyp,URL,Nr.,Verfasser,GND (Verfasser),VIAF (Verfasser),Empfänger,GND (Empfänger),VIAF (Empfänger),Datierung (JJJJ-MM-TT),Alternative Datierung,Ausstellungsort,Geonames (Ausstellungsort),Empfangsort,Geonames (Empfangsort),Vorlage,Vollständigkeit des Archivals,Erläuterung Unvollständigkeit,Umfang in Seiten,Anfang des Briefes,Inhaltliche Stichpunkte,Weitere Personen,GND (Weitere Personen),VIAF (Weitere Personen),Orte,Geonames (Orte),Schlagwörter,Editionen,Vermerk,Bestand,Verweise,Digitalisate: Dateiname (Signatur),Zitierempfehlung,year,decade
5977,CdS-b1-06od,2022-08-19 10:18:12,Brief,https://constance-de-salm.de/archiv/#/document/8835,CdS/81/141-143,"Salm, Constance de",http://d-nb.info/gnd/116765968,https://viaf.org/viaf/121051,"Francq, Alexandre de",,,1841-01-14,,Aachen,https://www.geonames.org/3247449,,,Abschrift,vollständig,,4,"Je n’entends point parler de toi, mon cher Alexandre; ","Bedauern, lange Zeit keinen Brief von A. erhalten zu haben. Verzögerung der Weiterreise nach Paris. Bitte um Briefe an CdS und Félix. Klage über Einsamkeit in Aachen. Verbreitete Furcht vor Ausbruch eines Krieges. CdS’ Auseinandersetzung mit Monsieur F. Bitte an A., sie während ihres Aufenthalts in Paris besuchen zu kommen. Grüße, auch von SRD. Dank für Glückwünsche zu Félix’ Geburtstag. Félix’ Zeitvertreib. PS: Diktat dieses Briefs.","Salm-Reifferscheidt-Dyck, Joseph Fürst und Altgraf zu (SRD); Francq, Félix, baron de; Cohmans, Monsieur (Sekretär aus Aachen)",http://d-nb.info/gnd/1159074453; n/a; n/a,http://viaf.org/viaf/1847152636116120051820; n/a; n/a,,,Krieg/Konflikt; Deutschland - Wahrnehmung,,,Schloss Dyck,0,CdS-b1-06od-0.jpg (CdS/81/141); CdS-b1-06od-1.jpg (CdS/81/142); CdS-b1-06od-2.jpg (CdS/81/143),"CdS/81/141-143. In: Die Korrespondenz der Constance de Salm (1767-1845). Inventar des Fonds Salm der Société des Amis du Vieux Toulon et de sa Région und des Bestands Constance de Salm im Archiv Schloss Dyck (Mitgliedsarchiv der Vereinigten Adelsarchive im Rheinland e.V.). Elektronische Edition, DHI Paris 2021. https://constance-de-salm.de/archiv/#/document/8835.",1841.0,1840
5978,CdS-b1-06nv,2022-08-19 10:18:12,Brief,https://constance-de-salm.de/archiv/#/document/8816,CdS/63/075-076,"Salm, Constance de",http://d-nb.info/gnd/116765968,https://viaf.org/viaf/121051,"Francq, Constant de",,,1834-01-29,,Aachen,https://www.geonames.org/3247449,,,Original,vollständig,,2,"J’ai reçu ce matin la lettre de cet avocat que tu m’as envoyée, mon cher Constant, ","Constant hat einen Brief von einem Herrn Faucheux erhalten. Es geht um eine Familie, mit der die de Francq-Enkel schon einen Prozess geführt haben [Erben von Pipelet?]. CdS hat diesen Brief an Monsieur Pailliet, einen Richter in Orléans, weitergeleitet. CdS vor ihrer Abreise nach Paris.","Drais, Pierre (Vertrauensmann der CdS); Pipelet, Kinder des verstorbenen Ex-Manns von CdS aus zweiter Ehe; Hompesch, Hermann von; Holz, Herr (Kommissar); Faucheux, Monsieur (Anwalt der Erben Pipelet in Tours); Chamont, Monsieur de; Trosdorff, Fräulein; Pailliet, Monsieur; Le Hon, comte Charles (belgischer Botschafter in Paris)",http://d-nb.info/gnd/1188442287; n/a; http://d-nb.info/gnd/118746472; n/a; n/a; n/a; n/a; n/a; http://d-nb.info/gnd/1215135718,http://viaf.org/viaf/24156073846353862446; n/a; http://viaf.org/viaf/15564961; n/a; n/a; n/a; n/a; n/a; http://viaf.org/viaf/289930220,Orléans; Tours,https://www.geonames.org/2989317; https://www.geonames.org/2972191,Wirtschaft/Finanzen; Prozess/Gericht,,,Schloss Dyck,0,CdS-b1-06nv-0.jpg (CdS/63/075); CdS-b1-06nv-1.jpg (CdS/63/076),"CdS/63/075-076. In: Die Korrespondenz der Constance de Salm (1767-1845). Inventar des Fonds Salm der Société des Amis du Vieux Toulon et de sa Région und des Bestands Constance de Salm im Archiv Schloss Dyck (Mitgliedsarchiv der Vereinigten Adelsarchive im Rheinland e.V.). Elektronische Edition, DHI Paris 2021. https://constance-de-salm.de/archiv/#/document/8816.",1834.0,1830
5982,CdS-b1-06no,2022-08-19 10:18:12,Brief,https://constance-de-salm.de/archiv/#/document/8809,CdS/63/050-052,"Salm, Constance de",http://d-nb.info/gnd/116765968,https://viaf.org/viaf/121051,"Francq, Constant de",,,,,Paris,https://www.geonames.org/2988507,,,Original,vollständig,,2,"Je suis prête à partir; mais j’attends Monsieur Drais, ",CdS fährt in zwanzig Minuten ab. Sie hinterlässt Constant ein paar Anweisungen und schickt ihm etwas zu.,"Drais, Pierre (Vertrauensmann der CdS)",http://d-nb.info/gnd/1188442287,http://viaf.org/viaf/24156073846353862446,,,,,,Schloss Dyck,0,CdS-b1-06no-0.jpg (CdS/63/050); CdS-b1-06no-1.jpg (CdS/63/051); CdS-b1-06no-2.jpg (CdS/63/052),"CdS/63/050-052. In: Die Korrespondenz der Constance de Salm (1767-1845). Inventar des Fonds Salm der Société des Amis du Vieux Toulon et de sa Région und des Bestands Constance de Salm im Archiv Schloss Dyck (Mitgliedsarchiv der Vereinigten Adelsarchive im Rheinland e.V.). Elektronische Edition, DHI Paris 2021. https://constance-de-salm.de/archiv/#/document/8809.",,
5990,CdS-b1-06pr,2022-08-19 10:18:12,Brief,https://constance-de-salm.de/archiv/#/document/8905,CdS/39/009-011,"Salm, Constance de",http://d-nb.info/gnd/116765968,https://viaf.org/viaf/121051,"Francq, Agathe Clémence, baronne de, geb. Pipelet, gen. Minette",,,1815-05-16,,"Dyck (Schloss), Gde. Jüchen",https://www.geonames.org/2894637,,,Original,vollständig,,4,"Je ne reçois plus de tes lettres, ma chère Minette, et j’en serais bien inquiète si je ne savais","CdS erhält keine Briefe von Minette. Sie weiß aber, dass die Post unterbrochen ist. In Dyck ist das Leben ruhig und einsam, außer was die Nachrichten in den Zeitungen betrifft. CdS‘ Gesundheit ist gut, außer Migränen: aber sie glaubt, dass es „weil sie zuviel Deutsch lernt“. Besuch und Aufenthalt der Gräfin von Hompesch. Im Sommer kommt eine „Mademoiselle Girard“. Keine Nachrichten von Freunden, sie bittet Drais, diesen Brief an Minette weiterzuleiten. Ratschläge für Minettes Angelegenheiten, sie soll sich an Drais wenden. Sie hofft, dass Minettes Kleinkind gesund ist. Nachfrage nach ihrem Bruder. Auflistung der Briefe, die sie erhalten hat. Sandoz [?] soll 2.000 Francs erhalten für verschiedene Abrechnungen (in Verbindung mit der Wohnung von CdS in Paris). CdS hat ihrem Bruder Alexandre eine Vollmacht gegeben, um das Stadthaus zu verkaufen [=wahrscheinlich aus dem elterlichen Erbe], es sollen mindestens 300.000 Francs aus dem Verkauf kommen, vielleicht mit einem Teil der Möbel. Die junge Frau von Locquenghien ist schwanger. CdS wünscht ihrer Tochter eine gute Schwangerschaft.","Théis, Alexandre Étienne Guillaume, baron de (Bruder der CdS); Francq, Constant de; Drais, Pierre (Vertrauensmann der CdS); Hompesch, Thérèse-Angélique, Gräfin von, geb. von Aarschot-Schoonhoven; Locquenghien, Frau von; Sandoz, Monsieur (auch Sandos); Girard, Mademoiselle",http://d-nb.info/gnd/120564734; n/a; http://d-nb.info/gnd/1188442287; n/a; n/a; n/a; n/a,http://viaf.org/viaf/32148970; n/a; http://viaf.org/viaf/24156073846353862446; n/a; n/a; n/a; n/a,,,Wohnen/Haushalt; 1814/1815; Wirtschaft/Finanzen,,Umschlag CdS/39/003-004gehört wahrscheinlich dazu. ,Schloss Dyck,0,CdS-b1-06pr-0.jpg (CdS/39/009); CdS-b1-06pr-1.jpg (CdS/39/010); CdS-b1-06pr-2.jpg (CdS/39/011); CdS-b1-06pr-3.jpg (CdS/39/003); CdS-b1-06pr-4.jpg (CdS/39/004),"CdS/39/009-011. In: Die Korrespondenz der Constance de Salm (1767-1845). Inventar des Fonds Salm der Société des Amis du Vieux Toulon et de sa Région und des Bestands Constance de Salm im Archiv Schloss Dyck (Mitgliedsarchiv der Vereinigten Adelsarchive im Rheinland e.V.). Elektronische Edition, DHI Paris 2021. https://constance-de-salm.de/archiv/#/document/8905.",1815.0,1810
5991,CdS-b1-06qh,2022-08-19 10:18:12,Brief,https://constance-de-salm.de/archiv/#/document/8931,CdS/02_3/091-092,"Salm, Constance de",http://d-nb.info/gnd/116765968,https://viaf.org/viaf/121051,"Barbier, Antoine-Alexandre",http://d-nb.info/gnd/116051795,http://viaf.org/viaf/7386511,1825-02-09,,"Dyck (Schloss), Gde. Jüchen",https://www.geonames.org/2894637,,,Abschrift,vollständig,,3,"Je ne puis vous dire, Monsieur et ami, à quel point je suis confuse de mon long silence. ","Bedauern, nicht früher geschrieben zu haben. Rückkehr der Hausangestellten der CdS, Mademoiselle D[ahmen?], auf ihren eigenen Wunsch zu den Eltern nach Aachen. Grund: Hineinsteigerung in fanatische Gläubigkeit. Nervenkrankheit? Große Aufregung, anschließende Krankheit der CdS. Besserung dank der Arbeit an einer Notiz über Girodet (?). Betrachtung der Mademoiselle D. aus der Perspektive des Doktor Gall, dessen System CdS vertraut. Einrichtung der Bibliothek mithilfe von C[ésarini] geht nur langsam voran, da CdS Ruhe zum Arbeiten braucht. Ankündigung einer Liste von anonymen Werken, die Mademoiselle S[imons] zusammenstellen wird. Besprechungen von Werken der CdS und B.s im „Constitutionnel“. Kritik an der Besprechung eines ihrer Werke durch Lémontey. Abendgesellschaften in Paris bei Madame Jomard. Bedauern, nicht teilnehmen zu können, und Ankündigung, keinen weiteren Winter auf dem Land zu verbringen. Klage über Einsamkeit und wenig Zerstreuung durch den einsilbigen C[ésarini]. Aufenthalt in Dyck aus Verantwortungsgefühl gegenüber SRD, der dort augenblicklich gebraucht wird. Grüße an Madame B. Bitte um Briefe. Dank an Jullien.","Dahmen, Ida, verh. Mengelbier; Girodet-Trioson, Anne-Louis, eigentl. Girodet de Roussy; Salm-Reifferscheidt-Dyck, Joseph Fürst und Altgraf zu (SRD); Lémontey, Pierre-Édouard; Jullien de Paris, Marc-Antoine; Gall, Dr. Franz Joseph; Simon(s), Mademoiselle; Césarini, Jacques-Auguste-Vié de; Jomard, Jeanne Marguerite, geb. Bonin",n/a; http://d-nb.info/gnd/118817310; http://d-nb.info/gnd/1159074453; http://d-nb.info/gnd/115628037; http://d-nb.info/gnd/118558730; http://d-nb.info/gnd/118537245; n/a; n/a; n/a,n/a; http://viaf.org/viaf/27073449; http://viaf.org/viaf/1847152636116120051820; http://viaf.org/viaf/49257739; http://viaf.org/viaf/76375537; http://viaf.org/viaf/7522083; n/a; n/a; n/a,,,CdS: Sur Girodet (1825); Briefpartner/Werk; Constance de Salm - Rezeption; Landleben/Provinzleben; Gesundheit/Krankheit,,,Schloss Dyck,0,CdS-b1-06qh-0.jpg (CdS/02_3/091); CdS-b1-06qh-1.jpg (CdS/02_3/092),"CdS/02_3/091-092. In: Die Korrespondenz der Constance de Salm (1767-1845). Inventar des Fonds Salm der Société des Amis du Vieux Toulon et de sa Région und des Bestands Constance de Salm im Archiv Schloss Dyck (Mitgliedsarchiv der Vereinigten Adelsarchive im Rheinland e.V.). Elektronische Edition, DHI Paris 2021. https://constance-de-salm.de/archiv/#/document/8931.",1825.0,1820
5992,CdS-b1-06py,2022-08-19 10:18:12,Brief,https://constance-de-salm.de/archiv/#/document/8912,CdS/02_3/072-073,"Salm, Constance de",http://d-nb.info/gnd/116765968,https://viaf.org/viaf/121051,"Barbier, Antoine-Alexandre",http://d-nb.info/gnd/116051795,http://viaf.org/viaf/7386511,1824-06-27,,"Dyck (Schloss), Gde. Jüchen",https://www.geonames.org/2894637,,,Abschrift,vollständig,,3,"Je suis encore si peu remise de ma dernière crise, Monsieur et ami, qu’il m’est impossible ","Diktierter Brief. Dank für sein Schreiben. Krankheit seiner Ehefrau. Üble Nachrede durch Madame Désarnaud gegenüber ihren neuen Mietern. Unbedingter Wunsch der CdS, ihre Wohnung zu verlassen. Kündigungsschreiben. Auftrag an Drais, eine neue Wohnung im Faubourg Saint Germain für CdS zu suchen. Bitte um B.s Mithilfe. Amalrics Krankheit und Aufenthalt auf dem Land. Rezensionen des Romans „24 heures“ in französischen, belgischen und deutschen Zeitungen. Unzufriedenheit mit dem Artikel Huards im „Journal de Paris“. Beiliegend ein kurzer Brief SRDs an B. Freude der CdS und SRDs, in B.s Werk erwähnt zu werden. Vermietung des Hauses ihrer Enkel. Bevorstehende Schweiz-Reise des Césarini mit anschließendem Aufenthalt in Dyck. Noch keine Besprechung ihres Romans im „Moniteur“, bitte nicht bei Tissot nachhaken, Gefahr von Missverständnissen. Rückkehr der CdS nach Paris im Winter. Spricht ihm Mut hinsichtlich seiner Auseinandersetzung mit dem Ministerium zu.","Amalric, François de Sales; Tissot, Pierre-François; Drais, Pierre (Vertrauensmann der CdS); Pillet, Fabien; Huard, E. (""Avocat aux conseils du roi et à la cour de cassation"" und Begründer eines ""Cercle des arts"" 1823); Césarini, Jacques-Auguste-Vié de; Barbier, Madame; Désarnaud; Madame (Vermieterin der CdS 1824?)",http://d-nb.info/gnd/10001495X; http://d-nb.info/gnd/115664130; http://d-nb.info/gnd/1188442287; http://d-nb.info/gnd/116185775; n/a; n/a; n/a; n/a,http://viaf.org/viaf/27404651; http://viaf.org/viaf/73901929; http://viaf.org/viaf/24156073846353862446; http://viaf.org/viaf/61555631; n/a; n/a; n/a; n/a,,,Wohnen/Haushalt; CdS: 24 heures (1824); Constance de Salm - Rezeption; CdS: Épître à un honnête homme (1820),,,Schloss Dyck,0,CdS-b1-06py-0.jpg (CdS/02_3/072); CdS-b1-06py-1.jpg (CdS/02_3/073),"CdS/02_3/072-073. In: Die Korrespondenz der Constance de Salm (1767-1845). Inventar des Fonds Salm der Société des Amis du Vieux Toulon et de sa Région und des Bestands Constance de Salm im Archiv Schloss Dyck (Mitgliedsarchiv der Vereinigten Adelsarchive im Rheinland e.V.). Elektronische Edition, DHI Paris 2021. https://constance-de-salm.de/archiv/#/document/8912.",1824.0,1820
5994,CdS-b1-06qa,2022-08-19 10:18:12,Brief,https://constance-de-salm.de/archiv/#/document/8924,CdS/02_3/085,"Salm, Constance de",http://d-nb.info/gnd/116765968,https://viaf.org/viaf/121051,"Ladoucette, Jean Charles François, baron de",http://d-nb.info/gnd/116643919,http://viaf.org/viaf/89245444,1824-10-15,,Paris,https://www.geonames.org/2988507,,,Abschrift,vollständig,,1,"J’ai vu hier Jullien à qui j’ai parlé, Monsieur le Baron, pour mettre un article dans sa Revue ","Vorhaben, Ls Roman in der „Revue“ zu veröffentlichen, zu diesem Zweck Gespräch mit Jullien. Zusendung eines Romanexemplars an die Redaktion. Besprechungen in weiteren Zeitungen. Persönliches Gespräch am kommenden Sonntag. Krankheit der CdS. Zufriedenheit mit ihrer neuen Wohnung.","Jullien de Paris, Marc-Antoine",http://d-nb.info/gnd/118558730,http://viaf.org/viaf/76375537,,,Wohnen/Haushalt; Briefpartner/Werk,,,Schloss Dyck,0,CdS-b1-06qa-0.jpg (CdS/02_3/085),"CdS/02_3/085. In: Die Korrespondenz der Constance de Salm (1767-1845). Inventar des Fonds Salm der Société des Amis du Vieux Toulon et de sa Région und des Bestands Constance de Salm im Archiv Schloss Dyck (Mitgliedsarchiv der Vereinigten Adelsarchive im Rheinland e.V.). Elektronische Edition, DHI Paris 2021. https://constance-de-salm.de/archiv/#/document/8924.",1824.0,1820
5995,CdS-b1-06pl,2022-08-19 10:18:12,Brief,https://constance-de-salm.de/archiv/#/document/8897,CdS/02_3/067,"Salm, Constance de",http://d-nb.info/gnd/116765968,https://viaf.org/viaf/121051,"Buchon, Monsieur",,,1824-05-13,,Paris,https://www.geonames.org/2988507,,,Abschrift,vollständig,,1,"Ma première intention ayant été, comme je l’ai dit à Monsieur Buchon, de lui donner un exemplaire ",Wie versprochen Zusendung eines Exemplars des neuen Romans von CdS. Vereinbartes Treffen am Abend.,,,,,,CdS: 24 heures (1824),,,Schloss Dyck,0,CdS-b1-06pl-0.jpg (CdS/02_3/067),"CdS/02_3/067. In: Die Korrespondenz der Constance de Salm (1767-1845). Inventar des Fonds Salm der Société des Amis du Vieux Toulon et de sa Région und des Bestands Constance de Salm im Archiv Schloss Dyck (Mitgliedsarchiv der Vereinigten Adelsarchive im Rheinland e.V.). Elektronische Edition, DHI Paris 2021. https://constance-de-salm.de/archiv/#/document/8897.",1824.0,1820
6000,CdS-b1-06r4,2022-08-19 10:18:12,Brief,https://constance-de-salm.de/archiv/#/document/8955,CdS/02_3/118-119 ,"Salm, Constance de",http://d-nb.info/gnd/116765968,https://viaf.org/viaf/121051,"Lantier, Étienne-François de",http://d-nb.info/gnd/124441866,http://viaf.org/viaf/73855964,1825-04-23,,"Dyck (Schloss), Gde. Jüchen",https://www.geonames.org/2894637,,,Abschrift,vollständig,,3,"Je reçois votre lettre, mon cher Anténor, et je ne veux pas tarder à vous répondre; je suis à la campagne ","Unzufriedenheit der CdS, weit weg von Paris zu sein. Plan, den nächsten Winter in Paris zu verbringen. Vorfreude auf Ls neue Schrift. Lob seines poetischen Talents. Seitenhieb auf die Vertreter der Romantik. Dank für L.s Lob zu CdS‘ Girodet-Nachruf. Lebensmüdigkeit der CdS. Enkel als Grund, am Leben zu bleiben. Trauer um viele Freunde, die in diesem Jahr verstorben sind: Girodet, Dufresnoy, Denon, Courier. Eindruck der CdS, in der Literaturszene zu der Gruppe der Alten zu gehören, die von einer jungen Generation abgelöst wird. Erinnerung an gemeinsame Abende in ihrer Pariser Wohnung (rue des Bons-Enfants und rue du Bac). Keine Einzelheiten zu der Schrift, an der sie gerade arbeitet. Vorhaben, die Biographien all derer zusammenzustellen, die einen Eintrag in ihrem Album hinterlassen haben. Bitte an L., ihr biographische Angaben zu schicken. Bitte an L., ihr häufiger Briefe zu schreiben.","Clavier, Esther (Siehe Courier); Girodet-Trioson, Anne-Louis, eigentl. Girodet de Roussy; Denon, Dominique Vivant, baron; Francq, Constant de; Dufresnoy, Adélaïde-Gillette, geb. Billet; Courier de Méré, Paul-Louis",n/a; http://d-nb.info/gnd/118817310; http://d-nb.info/gnd/118671499; n/a; http://d-nb.info/gnd/124877338; http://d-nb.info/gnd/118670255,n/a; http://viaf.org/viaf/27073449; http://viaf.org/viaf/64021324; n/a; http://viaf.org/viaf/17491388; http://viaf.org/viaf/5724843,,,CdS: Sur Girodet (1825); Briefpartner/Werk; Alter/Jugend; Literarisches Geschehen/Neuerscheinung; Deutschland - Wahrnehmung; Tod/Trauer; Romantik; CdS: Épître à un vieil auteur (1809),,,Schloss Dyck,0,CdS-b1-06r4-0.jpg (CdS/02_3/118); CdS-b1-06r4-1.jpg (CdS/02_3/119),"CdS/02_3/118-119 . In: Die Korrespondenz der Constance de Salm (1767-1845). Inventar des Fonds Salm der Société des Amis du Vieux Toulon et de sa Région und des Bestands Constance de Salm im Archiv Schloss Dyck (Mitgliedsarchiv der Vereinigten Adelsarchive im Rheinland e.V.). Elektronische Edition, DHI Paris 2021. https://constance-de-salm.de/archiv/#/document/8955.",1825.0,1820
6001,CdS-b1-06rn,2022-08-19 10:18:12,Brief,https://constance-de-salm.de/archiv/#/document/8974,CdS/02_3/134-135,"Salm, Constance de",http://d-nb.info/gnd/116765968,https://viaf.org/viaf/121051,"Duval, Amaury, eigentl. Charles-Alexandre-Amaury Pineux",http://d-nb.info/gnd/116258659,http://viaf.org/viaf/59072566,1825-12-10,,Aachen,https://www.geonames.org/3247449,,,Abschrift,vollständig,,2,"J’apprends à l’instant, Monsieur et ami, la mort du bon Barbier, et ce triste événement ajoute au désir ","Nachricht vom plötzlichen Tod Barbiers. Tod Raboteaus, Tod der Madame Bergeon (einer Bekannten des Monsieur de Francq) durch Fehler der Ärzte. CdS bleiben nur noch wenige Freunde. Vorfreude auf gemeinsame Winterabende in Paris. Dank für Brief und Werk seiner Tochter. Sehr positives Urteil der CdS. Aufforderung, weiter zu schreiben. Zwei Romane des Bruders der CdS. Gespräch darüber in ihrer neuen Wohnung Rue Richer, Ankunft Anfang Januar. Derzeitiger Aufenthalt in Aachen, um ihr dortiges Haus für künftige Aufenthalte herzurichten. Unmöglichkeit, lange Zeit am Stück in Dyck zu verbringen. Vorhaben, in Zukunft jeweils vier Monate in Aachen und acht Monate in Paris zu verbringen. Reise nach Paris in Gesellschaft von SRD. Grüße.","Raboteau, Pierre Paul ; Théis, Alexandre Étienne Guillaume, baron de (Bruder der CdS); Francq, Louis Bernard, baron de; Drais, Pierre (Vertrauensmann der CdS); Bergeon, Madame P.; Duval, Mademoiselle (Tochter Amaury Duvals)",http://d-nb.info/gnd/1067648739; http://d-nb.info/gnd/120564734; n/a; http://d-nb.info/gnd/1188442287; n/a; n/a,http://viaf.org/viaf/314871000; http://viaf.org/viaf/32148970; n/a; http://viaf.org/viaf/24156073846353862446; n/a; n/a,Aachen,https://www.geonames.org/3247449,Wohnen/Haushalt; Briefpartner/Werk; Tod/Trauer,,,Schloss Dyck,0,CdS-b1-06rn-0.jpg (CdS/02_3/134); CdS-b1-06rn-1.jpg (CdS/02_3/135),"CdS/02_3/134-135. In: Die Korrespondenz der Constance de Salm (1767-1845). Inventar des Fonds Salm der Société des Amis du Vieux Toulon et de sa Région und des Bestands Constance de Salm im Archiv Schloss Dyck (Mitgliedsarchiv der Vereinigten Adelsarchive im Rheinland e.V.). Elektronische Edition, DHI Paris 2021. https://constance-de-salm.de/archiv/#/document/8974.",1825.0,1820
